Day_Count,Day,StoreID,ProductName,specials,Amt,Inflation_Percentage,Unemployment_Percentage
517,Sunday,S002,Coca-Cola,0,29325.0,4.8,1.1
517,Sunday,S002,Chicken Burger,0,9010.0,4.8,1.1
517,Sunday,S001,Fries,0,12675.0,4.8,1.1
517,Sunday,S001,Chicken Burger,0,21590.0,4.8,1.1
517,Sunday,S003,Coca-Cola,0,28815.0,4.8,1.1
517,Sunday,S003,Chicken Burger,0,9860.0,4.8,1.1
517,Sunday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
517,Sunday,S001,Veg Burger,0,13125.0,4.8,1.1
517,Sunday,S001,Coca-Cola,0,21335.0,4.8,1.1
517,Sunday,S002,Fries,0,17175.0,4.8,1.1
517,Sunday,S003,Fries,0,16650.0,4.8,1.1
518,Monday,S003,Cheese Burger,0,5800.0,4.8,1.1
518,Monday,S001,Chicken Burger,0,14620.0,4.8,1.1
518,Monday,S001,Fries,0,8550.0,4.8,1.1
518,Monday,S003,Custom,0,0.0,4.8,1.1
518,Monday,S003,Coca-Cola,0,23120.0,4.8,1.1
518,Monday,S002,Coca-Cola,0,22015.0,4.8,1.1
518,Monday,S003,Chicken Burger,0,6800.0,4.8,1.1
518,Monday,S002,Cheese Burger,0,6400.0,4.8,1.1
518,Monday,S001,Coca-Cola,0,14960.0,4.8,1.1
518,Monday,S003,Fries,0,13875.0,4.8,1.1
518,Monday,S002,Fries,0,13125.0,4.8,1.1
518,Monday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
518,Monday,S002,Veg Burger,0,17500.0,4.8,1.1
518,Monday,S001,Cheese Burger,0,11000.0,4.8,1.1
518,Monday,S002,Chicken Burger,0,6970.0,4.8,1.1
518,Monday,S001,Veg Burger,0,9625.0,4.8,1.1
519,Tuesday,S002,Coca-Cola,0,22355.0,4.8,1.1
519,Tuesday,S003,Chicken Burger,0,6630.0,4.8,1.1
519,Tuesday,S001,Fries,0,9300.0,4.8,1.1
519,Tuesday,S002,Chicken Burger,0,6970.0,4.8,1.1
519,Tuesday,S001,Coca-Cola,0,15810.0,4.8,1.1
519,Tuesday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
519,Tuesday,S003,Fries,0,12450.0,4.8,1.1
519,Tuesday,S002,Fries,0,12900.0,4.8,1.1
519,Tuesday,S002,Veg Burger,0,17500.0,4.8,1.1
519,Tuesday,S003,Coca-Cola,0,21505.0,4.8,1.1
519,Tuesday,S001,Chicken Burger,0,14450.0,4.8,1.1
519,Tuesday,S001,Cheese Burger,0,11800.0,4.8,1.1
519,Tuesday,S003,Cheese Burger,0,6600.0,4.8,1.1
519,Tuesday,S002,Custom,0,0.0,4.8,1.1
519,Tuesday,S001,Veg Burger,0,10875.0,4.8,1.1
519,Tuesday,S002,Cheese Burger,0,6400.0,4.8,1.1
520,Wednesday,S003,Cheese Burger,0,6400.0,4.8,1.1
520,Wednesday,S001,Coca-Cola,0,17000.0,4.8,1.1
520,Wednesday,S003,Fries,0,13350.0,4.8,1.1
520,Wednesday,S002,Fries,0,13950.0,4.8,1.1
520,Wednesday,S002,Cheese Burger,0,7200.0,4.8,1.1
520,Wednesday,S002,Chicken Burger,0,6970.0,4.8,1.1
520,Wednesday,S001,Chicken Burger,0,15130.0,4.8,1.1
520,Wednesday,S001,Veg Burger,0,10250.0,4.8,1.1
520,Wednesday,S001,Cheese Burger,0,12400.0,4.8,1.1
520,Wednesday,S002,Veg Burger,0,18500.0,4.8,1.1
520,Wednesday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
520,Wednesday,S001,Fries,0,9825.0,4.8,1.1
520,Wednesday,S003,Coca-Cola,0,25075.0,4.8,1.1
520,Wednesday,S003,Chicken Burger,0,7140.0,4.8,1.1
520,Wednesday,S002,Coca-Cola,0,22865.0,4.8,1.1
521,Thursday,S001,Fries,0,10725.0,4.8,1.1
521,Thursday,S002,Coca-Cola,0,24820.0,4.8,1.1
521,Thursday,S003,Coca-Cola,0,25755.0,4.8,1.1
521,Thursday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
521,Thursday,S003,Custom,0,0.0,4.8,1.1
521,Thursday,S002,Veg Burger,0,17375.0,4.8,1.1
521,Thursday,S001,Chicken Burger,0,15640.0,4.8,1.1
521,Thursday,S002,Chicken Burger,0,7480.0,4.8,1.1
521,Thursday,S003,Cheese Burger,0,6800.0,4.8,1.1
521,Thursday,S003,Chicken Burger,0,7650.0,4.8,1.1
521,Thursday,S002,Cheese Burger,0,6600.0,4.8,1.1
521,Thursday,S001,Cheese Burger,0,13000.0,4.8,1.1
521,Thursday,S001,Veg Burger,0,11000.0,4.8,1.1
521,Thursday,S003,Fries,0,13725.0,4.8,1.1
521,Thursday,S002,Fries,0,13950.0,4.8,1.1
521,Thursday,S001,Coca-Cola,0,16405.0,4.8,1.1
522,Friday,S001,Coca-Cola,0,20910.0,4.8,1.1
522,Friday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
522,Friday,S002,Coca-Cola,0,31620.0,4.8,1.1
522,Friday,S002,Veg Burger,0,22125.0,4.8,1.1
522,Friday,S001,Chicken Burger,0,22440.0,4.8,1.1
522,Friday,S003,Coca-Cola,0,31705.0,4.8,1.1
522,Friday,S001,Fries,0,12375.0,4.8,1.1
522,Friday,S002,Chicken Burger,0,10540.0,4.8,1.1
522,Friday,S001,Cheese Burger,0,15800.0,4.8,1.1
522,Friday,S001,Veg Burger,0,15375.0,4.8,1.1
522,Friday,S002,Fries,0,18375.0,4.8,1.1
522,Friday,S002,Custom,0,0.0,4.8,1.1
522,Friday,S003,Fries,0,18525.0,4.8,1.1
522,Friday,S003,Cheese Burger,0,9400.0,4.8,1.1
522,Friday,S002,Cheese Burger,0,9200.0,4.8,1.1
522,Friday,S003,Chicken Burger,0,10370.0,4.8,1.1
523,Saturday,S003,Coca-Cola,0,28815.0,4.8,1.1
523,Saturday,S001,Fries,0,12150.0,4.8,1.1
523,Saturday,S003,Chicken Burger,0,9860.0,4.8,1.1
523,Saturday,S001,Veg Burger,0,14000.0,4.8,1.1
523,Saturday,S001,Coca-Cola,0,21080.0,4.8,1.1
523,Saturday,S003,Cheese Burger,0,8600.0,4.8,1.1
523,Saturday,S002,Fries,0,17400.0,4.8,1.1
523,Saturday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
523,Saturday,S003,Fries,0,18675.0,4.8,1.1
523,Saturday,S002,Cheese Burger,0,8400.0,4.8,1.1
523,Saturday,S002,Veg Burger,0,23750.0,4.8,1.1
523,Saturday,S002,Coca-Cola,0,32895.0,4.8,1.1
523,Saturday,S001,Chicken Burger,0,19380.0,4.8,1.1
523,Saturday,S003,Custom,0,0.0,4.8,1.1
523,Saturday,S001,Cheese Burger,0,16600.0,4.8,1.1
523,Saturday,S001,Custom,0,0.0,4.8,1.1
523,Saturday,S002,Chicken Burger,0,9520.0,4.8,1.1
524,Sunday,S002,Fries,0,18525.0,4.8,1.1
524,Sunday,S002,Custom,0,0.0,4.8,1.1
524,Sunday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
524,Sunday,S003,Fries,0,16725.0,4.8,1.1
524,Sunday,S002,Chicken Burger,0,9350.0,4.8,1.1
524,Sunday,S003,Cheese Burger,0,8600.0,4.8,1.1
524,Sunday,S001,Coca-Cola,0,21250.0,4.8,1.1
524,Sunday,S003,Chicken Burger,0,9860.0,4.8,1.1
524,Sunday,S001,Veg Burger,0,14250.0,4.8,1.1
524,Sunday,S001,Chicken Burger,0,20910.0,4.8,1.1
524,Sunday,S003,Coca-Cola,0,31790.0,4.8,1.1
524,Sunday,S001,Cheese Burger,0,14400.0,4.8,1.1
524,Sunday,S001,Fries,0,11775.0,4.8,1.1
524,Sunday,S002,Coca-Cola,0,30345.0,4.8,1.1
524,Sunday,S002,Veg Burger,0,23125.0,4.8,1.1
524,Sunday,S002,Cheese Burger,0,8400.0,4.8,1.1
525,Monday,S001,Veg Burger,0,10625.0,4.8,1.1
525,Monday,S001,Coca-Cola,0,14025.0,4.8,1.1
525,Monday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
525,Monday,S002,Cheese Burger,0,6400.0,4.8,1.1
525,Monday,S003,Fries,0,12900.0,4.8,1.1
525,Monday,S002,Fries,0,12150.0,4.8,1.1
525,Monday,S003,Coca-Cola,0,21165.0,4.8,1.1
525,Monday,S002,Coca-Cola,0,21590.0,4.8,1.1
525,Monday,S003,Cheese Burger,0,6000.0,4.8,1.1
525,Monday,S001,Cheese Burger,0,11200.0,4.8,1.1
525,Monday,S002,Chicken Burger,0,6970.0,4.8,1.1
525,Monday,S003,Chicken Burger,0,7140.0,4.8,1.1
525,Monday,S001,Chicken Burger,0,15980.0,4.8,1.1
525,Monday,S001,Fries,0,9450.0,4.8,1.1
525,Monday,S002,Veg Burger,0,15625.0,4.8,1.1
526,Tuesday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
526,Tuesday,S003,Fries,0,12975.0,4.8,1.1
526,Tuesday,S002,Veg Burger,0,16500.0,4.8,1.1
526,Tuesday,S002,Coca-Cola,0,22950.0,4.8,1.1
526,Tuesday,S001,Veg Burger,0,10000.0,4.8,1.1
526,Tuesday,S002,Chicken Burger,0,6630.0,4.8,1.1
526,Tuesday,S001,Coca-Cola,0,15640.0,4.8,1.1
526,Tuesday,S003,Cheese Burger,0,6600.0,4.8,1.1
526,Tuesday,S001,Cheese Burger,0,11000.0,4.8,1.1
526,Tuesday,S002,Fries,0,12750.0,4.8,1.1
526,Tuesday,S002,Cheese Burger,0,6400.0,4.8,1.1
526,Tuesday,S003,Chicken Burger,0,7310.0,4.8,1.1
526,Tuesday,S003,Coca-Cola,0,22015.0,4.8,1.1
526,Tuesday,S001,Fries,0,9000.0,4.8,1.1
526,Tuesday,S001,Chicken Burger,0,14450.0,4.8,1.1
527,Wednesday,S001,Veg Burger,0,9875.0,4.8,1.1
527,Wednesday,S001,Coca-Cola,0,16405.0,4.8,1.1
527,Wednesday,S002,Cheese Burger,0,6800.0,4.8,1.1
527,Wednesday,S003,Coca-Cola,0,23120.0,4.8,1.1
527,Wednesday,S001,Fries,0,9525.0,4.8,1.1
527,Wednesday,S003,Chicken Burger,0,7310.0,4.8,1.1
527,Wednesday,S001,Chicken Burger,0,16150.0,4.8,1.1
527,Wednesday,S002,Coca-Cola,0,25160.0,4.8,1.1
527,Wednesday,S001,Cheese Burger,0,12000.0,4.8,1.1
527,Wednesday,S002,Chicken Burger,0,7820.0,4.8,1.1
527,Wednesday,S002,Veg Burger,0,17875.0,4.8,1.1
527,Wednesday,S003,Cheese Burger,0,6600.0,4.8,1.1
527,Wednesday,S002,Fries,0,13350.0,4.8,1.1
527,Wednesday,S003,Fries,0,13350.0,4.8,1.1
527,Wednesday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
528,Thursday,S001,Coca-Cola,0,16660.0,4.8,1.1
528,Thursday,S002,Custom,0,0.0,4.8,1.1
528,Thursday,S003,Coca-Cola,0,22610.0,4.8,1.1
528,Thursday,S003,Cheese Burger,0,7200.0,4.8,1.1
528,Thursday,S001,Chicken Burger,0,17510.0,4.8,1.1
528,Thursday,S003,Chicken Burger,0,8160.0,4.8,1.1
528,Thursday,S001,Fries,0,10050.0,4.8,1.1
528,Thursday,S003,Fries,0,14400.0,4.8,1.1
528,Thursday,S001,Cheese Burger,0,12400.0,4.8,1.1
528,Thursday,S002,Fries,0,13500.0,4.8,1.1
528,Thursday,S002,Cheese Burger,0,7200.0,4.8,1.1
528,Thursday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
528,Thursday,S002,Coca-Cola,0,23375.0,4.8,1.1
528,Thursday,S002,Veg Burger,0,19250.0,4.8,1.1
528,Thursday,S002,Chicken Burger,0,7820.0,4.8,1.1
528,Thursday,S001,Veg Burger,0,10875.0,4.8,1.1
529,Friday,S001,Fries,0,12450.0,4.8,1.1
529,Friday,S001,Chicken Burger,0,20910.0,4.8,1.1
529,Friday,S002,Veg Burger,0,24125.0,4.8,1.1
529,Friday,S001,Veg Burger,0,14250.0,4.8,1.1
529,Friday,S002,Cheese Burger,0,9400.0,4.8,1.1
529,Friday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
529,Friday,S002,Chicken Burger,0,9860.0,4.8,1.1
529,Friday,S002,Fries,0,17925.0,4.8,1.1
529,Friday,S002,Coca-Cola,0,29835.0,4.8,1.1
529,Friday,S003,Chicken Burger,0,9860.0,4.8,1.1
529,Friday,S003,Fries,0,19350.0,4.8,1.1
529,Friday,S001,Coca-Cola,0,22015.0,4.8,1.1
529,Friday,S003,Coca-Cola,0,31365.0,4.8,1.1
529,Friday,S001,Cheese Burger,0,15200.0,4.8,1.1
529,Friday,S003,Cheese Burger,0,10000.0,4.8,1.1
530,Saturday,S003,Fries,0,17175.0,4.8,1.1
530,Saturday,S002,Veg Burger,0,21250.0,4.8,1.1
530,Saturday,S002,Chicken Burger,0,10200.0,4.8,1.1
530,Saturday,S002,Coca-Cola,0,29835.0,4.8,1.1
530,Saturday,S001,Chicken Burger,0,22610.0,4.8,1.1
530,Saturday,S003,Custom,0,0.0,4.8,1.1
530,Saturday,S001,Fries,0,12600.0,4.8,1.1
530,Saturday,S002,Fries,0,16875.0,4.8,1.1
530,Saturday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
530,Saturday,S003,Coca-Cola,0,27625.0,4.8,1.1
530,Saturday,S001,Coca-Cola,0,21420.0,4.8,1.1
530,Saturday,S003,Chicken Burger,0,10200.0,4.8,1.1
530,Saturday,S003,Cheese Burger,0,9200.0,4.8,1.1
530,Saturday,S001,Cheese Burger,0,16800.0,4.8,1.1
530,Saturday,S002,Cheese Burger,0,8800.0,4.8,1.1
530,Saturday,S001,Veg Burger,0,13000.0,4.8,1.1
531,Sunday,S002,Veg Burger,0,22000.0,4.8,1.1
531,Sunday,S003,Coca-Cola,0,29665.0,4.8,1.1
531,Sunday,S003,Fries,0,17025.0,4.8,1.1
531,Sunday,S003,Cheese Burger,0,8600.0,4.8,1.1
531,Sunday,S001,Fries,0,12675.0,4.8,1.1
531,Sunday,S001,Cheese Burger,0,14400.0,4.8,1.1
531,Sunday,S001,Chicken Burger,0,20910.0,4.8,1.1
531,Sunday,S001,Veg Burger,0,13750.0,4.8,1.1
531,Sunday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
531,Sunday,S002,Coca-Cola,0,29580.0,4.8,1.1
531,Sunday,S002,Fries,0,16875.0,4.8,1.1
531,Sunday,S001,Coca-Cola,0,20570.0,4.8,1.1
531,Sunday,S002,Cheese Burger,0,8200.0,4.8,1.1
531,Sunday,S002,Chicken Burger,0,9520.0,4.8,1.1
531,Sunday,S003,Chicken Burger,0,9010.0,4.8,1.1
532,Monday,S002,Fries,0,12975.0,4.8,1.1
532,Monday,S003,Cheese Burger,0,7000.0,4.8,1.1
532,Monday,S001,Coca-Cola,0,16320.0,4.8,1.1
532,Monday,S003,Fries,0,12225.0,4.8,1.1
532,Monday,S003,Coca-Cola,0,23035.0,4.8,1.1
532,Monday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
532,Monday,S003,Chicken Burger,0,6630.0,4.8,1.1
532,Monday,S001,Fries,0,8775.0,4.8,1.1
532,Monday,S002,Custom,0,0.0,4.8,1.1
532,Monday,S002,Chicken Burger,0,6970.0,4.8,1.1
532,Monday,S002,Veg Burger,0,16625.0,4.8,1.1
532,Monday,S002,Cheese Burger,0,6200.0,4.8,1.1
532,Monday,S002,Coca-Cola,0,23545.0,4.8,1.1
532,Monday,S001,Veg Burger,0,9625.0,4.8,1.1
532,Monday,S001,Cheese Burger,0,11400.0,4.8,1.1
532,Monday,S001,Chicken Burger,0,15130.0,4.8,1.1
533,Tuesday,S002,Chicken Burger,0,6800.0,4.8,1.1
533,Tuesday,S002,Veg Burger,0,15875.0,4.8,1.1
533,Tuesday,S003,Chicken Burger,0,6630.0,4.8,1.1
533,Tuesday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
533,Tuesday,S003,Fries,0,13950.0,4.8,1.1
533,Tuesday,S002,Cheese Burger,0,7000.0,4.8,1.1
533,Tuesday,S002,Coca-Cola,0,20825.0,4.8,1.1
533,Tuesday,S001,Veg Burger,0,9500.0,4.8,1.1
533,Tuesday,S001,Fries,0,9150.0,4.8,1.1
533,Tuesday,S001,Cheese Burger,0,11400.0,4.8,1.1
533,Tuesday,S001,Coca-Cola,0,14535.0,4.8,1.1
533,Tuesday,S002,Fries,0,13575.0,4.8,1.1
533,Tuesday,S001,Chicken Burger,0,16490.0,4.8,1.1
533,Tuesday,S003,Coca-Cola,0,20825.0,4.8,1.1
533,Tuesday,S003,Cheese Burger,0,6400.0,4.8,1.1
534,Wednesday,S002,Fries,0,12900.0,4.8,1.1
534,Wednesday,S003,Cheese Burger,0,6800.0,4.8,1.1
534,Wednesday,S001,Coca-Cola,0,14790.0,4.8,1.1
534,Wednesday,S002,Veg Burger,0,17000.0,4.8,1.1
534,Wednesday,S002,Chicken Burger,0,7650.0,4.8,1.1
534,Wednesday,S002,Coca-Cola,0,23800.0,4.8,1.1
534,Wednesday,S001,Cheese Burger,0,11800.0,4.8,1.1
534,Wednesday,S003,Custom,0,0.0,4.8,1.1
534,Wednesday,S002,Custom,0,0.0,4.8,1.1
534,Wednesday,S001,Chicken Burger,0,16150.0,4.8,1.1
534,Wednesday,S001,Veg Burger,0,9875.0,4.8,1.1
534,Wednesday,S001,Fries,0,9900.0,4.8,1.1
534,Wednesday,S003,Coca-Cola,0,22865.0,4.8,1.1
534,Wednesday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
534,Wednesday,S003,Chicken Burger,0,7140.0,4.8,1.1
534,Wednesday,S003,Fries,0,13575.0,4.8,1.1
534,Wednesday,S002,Cheese Burger,0,6600.0,4.8,1.1
535,Thursday,S001,Fries,0,9375.0,4.8,1.1
535,Thursday,S001,Veg Burger,0,11750.0,4.8,1.1
535,Thursday,S003,Fries,0,13650.0,4.8,1.1
535,Thursday,S003,Custom,0,0.0,4.8,1.1
535,Thursday,S003,Coca-Cola,0,25160.0,4.8,1.1
535,Thursday,S003,Chicken Burger,0,7140.0,4.8,1.1
535,Thursday,S001,Chicken Burger,0,16150.0,4.8,1.1
535,Thursday,S001,Coca-Cola,0,15215.0,4.8,1.1
535,Thursday,S002,Fries,0,13575.0,4.8,1.1
535,Thursday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
535,Thursday,S001,Cheese Burger,0,11800.0,4.8,1.1
535,Thursday,S002,Coca-Cola,0,24735.0,4.8,1.1
535,Thursday,S002,Chicken Burger,0,7480.0,4.8,1.1
535,Thursday,S002,Cheese Burger,0,6800.0,4.8,1.1
535,Thursday,S002,Veg Burger,0,18250.0,4.8,1.1
535,Thursday,S003,Cheese Burger,0,7400.0,4.8,1.1
536,Friday,S003,Fries,0,17550.0,4.8,1.1
536,Friday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
536,Friday,S003,Coca-Cola,0,30515.0,4.8,1.1
536,Friday,S003,Chicken Burger,0,9690.0,4.8,1.1
536,Friday,S002,Fries,0,17325.0,4.8,1.1
536,Friday,S001,Coca-Cola,0,21165.0,4.8,1.1
536,Friday,S002,Custom,0,0.0,4.8,1.1
536,Friday,S002,Chicken Burger,0,9520.0,4.8,1.1
536,Friday,S002,Coca-Cola,0,33150.0,4.8,1.1
536,Friday,S002,Veg Burger,0,21750.0,4.8,1.1
536,Friday,S002,Cheese Burger,0,8800.0,4.8,1.1
536,Friday,S001,Cheese Burger,0,16600.0,4.8,1.1
536,Friday,S001,Chicken Burger,0,22440.0,4.8,1.1
536,Friday,S001,Veg Burger,0,15500.0,4.8,1.1
536,Friday,S001,Fries,0,12525.0,4.8,1.1
536,Friday,S003,Cheese Burger,0,9000.0,4.8,1.1
537,Saturday,S002,Cheese Burger,0,8800.0,4.8,1.1
537,Saturday,S002,Veg Burger,0,22500.0,4.8,1.1
537,Saturday,S003,Custom,0,0.0,4.8,1.1
537,Saturday,S001,Cheese Burger,0,16200.0,4.8,1.1
537,Saturday,S003,Chicken Burger,0,9350.0,4.8,1.1
537,Saturday,S002,Fries,0,17400.0,4.8,1.1
537,Saturday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
537,Saturday,S002,Custom,0,0.0,4.8,1.1
537,Saturday,S001,Coca-Cola,0,20400.0,4.8,1.1
537,Saturday,S003,Fries,0,18300.0,4.8,1.1
537,Saturday,S001,Chicken Burger,0,20230.0,4.8,1.1
537,Saturday,S001,Fries,0,12450.0,4.8,1.1
537,Saturday,S003,Coca-Cola,0,29580.0,4.8,1.1
537,Saturday,S002,Coca-Cola,0,31960.0,4.8,1.1
537,Saturday,S002,Chicken Burger,0,10030.0,4.8,1.1
537,Saturday,S001,Veg Burger,0,14375.0,4.8,1.1
537,Saturday,S003,Cheese Burger,0,9000.0,4.8,1.1
538,Sunday,S002,Fries,0,18375.0,4.8,1.1
538,Sunday,S003,Cheese Burger,0,8800.0,4.8,1.1
538,Sunday,S002,Chicken Burger,0,8840.0,4.8,1.1
538,Sunday,S001,Chicken Burger,0,20230.0,4.8,1.1
538,Sunday,S003,Coca-Cola,0,30855.0,4.8,1.1
538,Sunday,S001,Veg Burger,0,14375.0,4.8,1.1
538,Sunday,S001,Fries,0,12300.0,4.8,1.1
538,Sunday,S003,Fries,0,16125.0,4.8,1.1
538,Sunday,S003,Chicken Burger,0,9690.0,4.8,1.1
538,Sunday,S002,Cheese Burger,0,9200.0,4.8,1.1
538,Sunday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
538,Sunday,S001,Coca-Cola,0,20315.0,4.8,1.1
538,Sunday,S001,Cheese Burger,0,15600.0,4.8,1.1
538,Sunday,S002,Coca-Cola,0,31790.0,4.8,1.1
538,Sunday,S002,Veg Burger,0,21000.0,4.8,1.1
539,Monday,S001,Coca-Cola,0,14960.0,4.8,1.1
539,Monday,S002,Chicken Burger,0,6800.0,4.8,1.1
539,Monday,S002,Veg Burger,0,16000.0,4.8,1.1
539,Monday,S002,Coca-Cola,0,22270.0,4.8,1.1
539,Monday,S001,Fries,0,8475.0,4.8,1.1
539,Monday,S001,Chicken Burger,0,16320.0,4.8,1.1
539,Monday,S003,Coca-Cola,0,21675.0,4.8,1.1
539,Monday,S003,Cheese Burger,0,6400.0,4.8,1.1
539,Monday,S001,Veg Burger,0,10125.0,4.8,1.1
539,Monday,S003,Fries,0,12300.0,4.8,1.1
539,Monday,S002,Cheese Burger,0,6200.0,4.8,1.1
539,Monday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
539,Monday,S001,Cheese Burger,0,11400.0,4.8,1.1
539,Monday,S003,Chicken Burger,0,6630.0,4.8,1.1
539,Monday,S002,Fries,0,12600.0,4.8,1.1
540,Tuesday,S002,Coca-Cola,0,23460.0,4.8,1.1
540,Tuesday,S001,Chicken Burger,0,14620.0,4.8,1.1
540,Tuesday,S001,Fries,0,9000.0,4.8,1.1
540,Tuesday,S003,Cheese Burger,0,6200.0,4.8,1.1
540,Tuesday,S001,Veg Burger,0,10250.0,4.8,1.1
540,Tuesday,S002,Fries,0,12975.0,4.8,1.1
540,Tuesday,S002,Cheese Burger,0,6200.0,4.8,1.1
540,Tuesday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
540,Tuesday,S001,Cheese Burger,0,11200.0,4.8,1.1
540,Tuesday,S003,Chicken Burger,0,6970.0,4.8,1.1
540,Tuesday,S003,Fries,0,12750.0,4.8,1.1
540,Tuesday,S003,Coca-Cola,0,22100.0,4.8,1.1
540,Tuesday,S001,Coca-Cola,0,14535.0,4.8,1.1
540,Tuesday,S002,Chicken Burger,0,7140.0,4.8,1.1
540,Tuesday,S002,Veg Burger,0,15500.0,4.8,1.1
541,Wednesday,S002,Veg Burger,0,16250.0,4.8,1.1
541,Wednesday,S002,Coca-Cola,0,23035.0,4.8,1.1
541,Wednesday,S003,Chicken Burger,0,6970.0,4.8,1.1
541,Wednesday,S003,Fries,0,14175.0,4.8,1.1
541,Wednesday,S001,Cheese Burger,0,11600.0,4.8,1.1
541,Wednesday,S002,Fries,0,14250.0,4.8,1.1
541,Wednesday,S001,Chicken Burger,0,16320.0,4.8,1.1
541,Wednesday,S001,Veg Burger,0,10000.0,4.8,1.1
541,Wednesday,S001,Fries,0,9075.0,4.8,1.1
541,Wednesday,S003,Cheese Burger,0,7200.0,4.8,1.1
541,Wednesday,S001,Coca-Cola,0,14960.0,4.8,1.1
541,Wednesday,S003,Coca-Cola,0,23290.0,4.8,1.1
541,Wednesday,S002,Chicken Burger,0,7140.0,4.8,1.1
541,Wednesday,S002,Cheese Burger,0,6600.0,4.8,1.1
541,Wednesday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
542,Thursday,S001,Cheese Burger,0,11600.0,4.8,1.1
542,Thursday,S002,Cheese Burger,0,6600.0,4.8,1.1
542,Thursday,S003,Fries,0,14475.0,4.8,1.1
542,Thursday,S002,Coca-Cola,0,23885.0,4.8,1.1
542,Thursday,S001,Chicken Burger,0,15810.0,4.8,1.1
542,Thursday,S001,Veg Burger,0,10625.0,4.8,1.1
542,Thursday,S001,Fries,0,9750.0,4.8,1.1
542,Thursday,S003,Cheese Burger,0,7000.0,4.8,1.1
542,Thursday,S003,Coca-Cola,0,24395.0,4.8,1.1
542,Thursday,S001,Coca-Cola,0,17680.0,4.8,1.1
542,Thursday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
542,Thursday,S003,Chicken Burger,0,7480.0,4.8,1.1
542,Thursday,S002,Fries,0,13575.0,4.8,1.1
542,Thursday,S003,Custom,0,0.0,4.8,1.1
542,Thursday,S002,Veg Burger,0,17875.0,4.8,1.1
542,Thursday,S002,Chicken Burger,0,7480.0,4.8,1.1
543,Friday,S001,Veg Burger,0,13750.0,4.8,1.1
543,Friday,S002,Veg Burger,0,22500.0,4.8,1.1
543,Friday,S003,Cheese Burger,0,10000.0,4.8,1.1
543,Friday,S002,Cheese Burger,0,9200.0,4.8,1.1
543,Friday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
543,Friday,S001,Cheese Burger,0,15600.0,4.8,1.1
543,Friday,S003,Chicken Burger,0,9520.0,4.8,1.1
543,Friday,S002,Fries,0,18150.0,4.8,1.1
543,Friday,S003,Coca-Cola,0,31280.0,4.8,1.1
543,Friday,S003,Fries,0,17925.0,4.8,1.1
543,Friday,S002,Coca-Cola,0,30770.0,4.8,1.1
543,Friday,S001,Coca-Cola,0,20655.0,4.8,1.1
543,Friday,S002,Chicken Burger,0,9010.0,4.8,1.1
543,Friday,S001,Chicken Burger,0,21080.0,4.8,1.1
543,Friday,S001,Fries,0,14025.0,4.8,1.1
544,Saturday,S001,Chicken Burger,0,21420.0,4.8,1.1
544,Saturday,S001,Veg Burger,0,13625.0,4.8,1.1
544,Saturday,S001,Fries,0,12300.0,4.8,1.1
544,Saturday,S002,Custom,0,0.0,4.8,1.1
544,Saturday,S002,Coca-Cola,0,31705.0,4.8,1.1
544,Saturday,S001,Coca-Cola,0,20315.0,4.8,1.1
544,Saturday,S003,Cheese Burger,0,9000.0,4.8,1.1
544,Saturday,S002,Veg Burger,0,21750.0,4.8,1.1
544,Saturday,S002,Chicken Burger,0,9520.0,4.8,1.1
544,Saturday,S001,Cheese Burger,0,16000.0,4.8,1.1
544,Saturday,S003,Fries,0,18600.0,4.8,1.1
544,Saturday,S003,Chicken Burger,0,10030.0,4.8,1.1
544,Saturday,S001,Custom,0,0.0,4.8,1.1
544,Saturday,S002,Fries,0,17625.0,4.8,1.1
544,Saturday,S003,Coca-Cola,0,29920.0,4.8,1.1
544,Saturday,S003,Veg Burger,0,34050.14999999997,4.8,1.1
544,Saturday,S002,Cheese Burger,0,9600.0,4.8,1.1
