Day_Count,Day,StoreID,ProductName,Product_Calorie,Promo_applied,specials,mods,Amt,weather,Inflation_Percentage,Unemployment_Percentage
489,Sunday,S002,Coca-Cola,100,0,0,0,26520.0,cold,4.8,1.1
489,Sunday,S001,Fries,400,0,0,0,13725.0,hot,4.8,1.1
489,Sunday,S003,Veg Burger,625,0,0,0,4483750.0,humid,4.8,1.1
489,Sunday,S002,Falafel Burger,700,0,1,0,12285.0,cold,4.8,1.1
489,Sunday,S001,Cheese Burger,800,0,0,0,12000.0,hot,4.8,1.1
489,Sunday,S003,Coca-Cola,100,0,0,0,29750.0,humid,4.8,1.1
490,Monday,S001,Custom,0,0,0,1,0.0,very hot,4.8,1.1
490,Monday,S003,Coca-Cola,100,0,0,0,19720.0,humid,4.8,1.1
490,Monday,S001,Fries,400,0,0,0,9600.0,very hot,4.8,1.1
490,Monday,S002,Chicken Burger,700,0,0,0,8500.0,cold,4.8,1.1
490,Monday,S002,Falafel Burger,700,0,1,0,9045.0,cold,4.8,1.1
490,Monday,S003,Veg Burger,625,0,0,0,3357500.0,humid,4.8,1.1
490,Monday,S002,Coca-Cola,100,0,0,0,18785.0,cold,4.8,1.1
490,Monday,S001,Falafel Burger,700,0,1,0,9315.0,very hot,4.8,1.1
490,Monday,S003,Cheese Burger,800,0,0,0,6600.0,humid,4.8,1.1
490,Monday,S003,Falafel Burger,700,0,1,0,8505.0,humid,4.8,1.1
490,Monday,S003,Chicken Burger,700,0,0,0,8160.0,humid,4.8,1.1
490,Monday,S001,Veg Burger,625,0,0,0,6750.0,very hot,4.8,1.1
490,Monday,S001,Chicken Burger,700,0,0,0,11900.0,very hot,4.8,1.1
490,Monday,S001,Cheese Burger,800,0,0,0,8400.0,very hot,4.8,1.1
490,Monday,S002,Fries,400,0,0,0,12525.0,cold,4.8,1.1
490,Monday,S002,Veg Burger,625,0,0,0,21000.0,cold,4.8,1.1
490,Monday,S001,Coca-Cola,100,0,0,0,15470.0,very hot,4.8,1.1
490,Monday,S002,Cheese Burger,800,0,0,0,6400.0,cold,4.8,1.1
490,Monday,S003,Fries,400,0,0,0,11850.0,humid,4.8,1.1
491,Tuesday,S003,Chicken Burger,700,0,0,0,8160.0,hot,4.8,1.1
491,Tuesday,S003,Falafel Burger,700,0,1,0,8775.0,hot,4.8,1.1
491,Tuesday,S003,Cheese Burger,800,0,0,0,6600.0,hot,4.8,1.1
491,Tuesday,S001,Falafel Burger,700,0,1,0,8505.0,very hot,4.8,1.1
491,Tuesday,S003,Fries,400,0,0,0,11925.0,hot,4.8,1.1
491,Tuesday,S001,Veg Burger,625,0,0,0,6875.0,very hot,4.8,1.1
491,Tuesday,S001,Coca-Cola,100,0,0,0,14790.0,very hot,4.8,1.1
491,Tuesday,S001,Cheese Burger,800,0,0,0,9200.0,very hot,4.8,1.1
491,Tuesday,S002,Cheese Burger,800,0,0,0,6200.0,hot,4.8,1.1
491,Tuesday,S002,Veg Burger,625,0,0,0,20375.0,hot,4.8,1.1
491,Tuesday,S001,Chicken Burger,700,0,0,0,12240.0,very hot,4.8,1.1
491,Tuesday,S003,Coca-Cola,100,0,0,0,20570.0,hot,4.8,1.1
491,Tuesday,S002,Coca-Cola,100,0,0,0,20910.0,hot,4.8,1.1
491,Tuesday,S002,Falafel Burger,700,0,1,0,8775.0,hot,4.8,1.1
491,Tuesday,S003,Veg Burger,625,0,0,0,3463750.0,hot,4.8,1.1
491,Tuesday,S001,Custom,100,0,0,1,0.0,very hot,4.8,1.1
491,Tuesday,S001,Fries,400,0,0,0,9975.0,very hot,4.8,1.1
491,Tuesday,S002,Fries,400,0,0,0,12225.0,hot,4.8,1.1
491,Tuesday,S002,Custom,100,0,0,1,0.0,hot,4.8,1.1
491,Tuesday,S002,Chicken Burger,700,0,0,0,8840.0,hot,4.8,1.1
492,Wednesday,S002,Chicken Burger,700,0,0,0,9010.0,cold,4.8,1.1
492,Wednesday,S002,Cheese Burger,800,0,0,0,6600.0,cold,4.8,1.1
492,Wednesday,S002,Coca-Cola,100,0,0,0,22525.0,cold,4.8,1.1
492,Wednesday,S002,Custom,100,0,0,1,0.0,cold,4.8,1.1
492,Wednesday,S002,Falafel Burger,700,0,1,0,8775.0,cold,4.8,1.1
492,Wednesday,S001,Fries,400,0,0,0,11025.0,hot,4.8,1.1
492,Wednesday,S002,Fries,400,0,0,0,12450.0,cold,4.8,1.1
492,Wednesday,S003,Veg Burger,625,0,0,0,3548750.0,hot,4.8,1.1
492,Wednesday,S001,Coca-Cola,100,0,0,0,15810.0,hot,4.8,1.1
492,Wednesday,S002,Veg Burger,625,0,0,0,20250.0,cold,4.8,1.1
492,Wednesday,S001,Falafel Burger,700,0,1,0,9180.0,hot,4.8,1.1
492,Wednesday,S001,Cheese Burger,800,0,0,0,9800.0,hot,4.8,1.1
492,Wednesday,S001,Veg Burger,625,0,0,0,7625.0,hot,4.8,1.1
492,Wednesday,S001,Chicken Burger,700,0,0,0,13260.0,hot,4.8,1.1
492,Wednesday,S003,Fries,400,0,0,0,12600.0,hot,4.8,1.1
492,Wednesday,S003,Coca-Cola,100,0,0,0,21845.0,hot,4.8,1.1
492,Wednesday,S003,Chicken Burger,700,0,0,0,8500.0,hot,4.8,1.1
492,Wednesday,S003,Falafel Burger,700,0,1,0,9315.0,hot,4.8,1.1
492,Wednesday,S003,Cheese Burger,800,0,0,0,6600.0,hot,4.8,1.1
493,Thursday,S001,Fries,400,0,0,0,9900.0,very hot,4.8,1.1
493,Thursday,S003,Veg Burger,625,0,0,0,3612500.0,very hot,4.8,1.1
493,Thursday,S002,Falafel Burger,700,0,1,0,9450.0,rainy,4.8,1.1
493,Thursday,S003,Custom,50,0,0,1,0.0,very hot,4.8,1.1
493,Thursday,S002,Fries,400,0,0,0,13650.0,rainy,4.8,1.1
493,Thursday,S001,Chicken Burger,700,0,0,0,14280.0,very hot,4.8,1.1
493,Thursday,S003,Falafel Burger,700,0,1,0,9315.0,very hot,4.8,1.1
493,Thursday,S003,Coca-Cola,100,0,0,0,22185.0,very hot,4.8,1.1
493,Thursday,S003,Fries,400,0,0,0,13800.0,very hot,4.8,1.1
493,Thursday,S001,Cheese Burger,800,0,0,0,9200.0,very hot,4.8,1.1
493,Thursday,S002,Chicken Burger,700,0,0,0,9010.0,rainy,4.8,1.1
493,Thursday,S002,Cheese Burger,800,0,0,0,7200.0,rainy,4.8,1.1
493,Thursday,S002,Coca-Cola,100,0,0,0,22865.0,rainy,4.8,1.1
493,Thursday,S003,Cheese Burger,800,0,0,0,6800.0,very hot,4.8,1.1
493,Thursday,S001,Falafel Burger,700,0,1,0,8910.0,very hot,4.8,1.1
493,Thursday,S001,Coca-Cola,100,0,0,0,18275.0,very hot,4.8,1.1
493,Thursday,S001,Veg Burger,625,0,0,0,8000.0,very hot,4.8,1.1
493,Thursday,S003,Chicken Burger,700,0,0,0,8500.0,very hot,4.8,1.1
493,Thursday,S002,Veg Burger,625,0,0,0,20750.0,rainy,4.8,1.1
494,Friday,S001,Veg Burger,625,0,0,0,10125.0,cold,4.8,1.1
494,Friday,S001,Cheese Burger,800,0,0,0,11800.0,cold,4.8,1.1
494,Friday,S002,Chicken Burger,700,0,0,0,11730.0,humid,4.8,1.1
494,Friday,S002,Veg Burger,625,0,0,0,27875.0,humid,4.8,1.1
494,Friday,S003,Cheese Burger,800,0,0,0,9400.0,humid,4.8,1.1
494,Friday,S001,Coca-Cola,100,0,0,0,23715.0,cold,4.8,1.1
494,Friday,S003,Chicken Burger,700,0,0,0,11560.0,humid,4.8,1.1
494,Friday,S003,Veg Burger,625,0,0,0,4738750.0,humid,4.8,1.1
494,Friday,S001,Chicken Burger,700,0,0,0,18700.0,cold,4.8,1.1
494,Friday,S002,Fries,400,0,0,0,17175.0,humid,4.8,1.1
494,Friday,S002,Coca-Cola,100,0,0,0,29580.0,humid,4.8,1.1
494,Friday,S002,Falafel Burger,700,0,1,0,12015.0,humid,4.8,1.1
494,Friday,S001,Fries,400,0,0,0,13800.0,cold,4.8,1.1
494,Friday,S003,Coca-Cola,100,0,0,0,29410.0,humid,4.8,1.1
494,Friday,S003,Falafel Burger,700,0,1,0,12555.0,humid,4.8,1.1
494,Friday,S003,Fries,400,0,0,0,17100.0,humid,4.8,1.1
494,Friday,S001,Falafel Burger,700,0,1,0,11880.0,cold,4.8,1.1
494,Friday,S002,Cheese Burger,800,0,0,0,8800.0,humid,4.8,1.1
495,Saturday,S002,Coca-Cola,100,0,0,0,28305.0,rainy,4.8,1.1
495,Saturday,S002,Fries,400,0,0,0,16125.0,rainy,4.8,1.1
495,Saturday,S001,Chicken Burger,700,0,0,0,15980.0,very hot,4.8,1.1
495,Saturday,S002,Falafel Burger,700,0,1,0,11340.0,rainy,4.8,1.1
495,Saturday,S003,Veg Burger,625,0,0,0,5057500.0,hot,4.8,1.1
495,Saturday,S003,Coca-Cola,100,0,0,0,28815.0,hot,4.8,1.1
495,Saturday,S001,Cheese Burger,800,0,0,0,12800.0,very hot,4.8,1.1
495,Saturday,S003,Falafel Burger,700,0,1,0,11880.0,hot,4.8,1.1
495,Saturday,S001,Coca-Cola,100,0,0,0,21165.0,very hot,4.8,1.1
495,Saturday,S003,Chicken Burger,700,0,0,0,11560.0,hot,4.8,1.1
495,Saturday,S003,Cheese Burger,800,0,0,0,9000.0,hot,4.8,1.1
495,Saturday,S001,Veg Burger,625,0,0,0,9625.0,very hot,4.8,1.1
495,Saturday,S002,Veg Burger,625,0,0,0,27500.0,rainy,4.8,1.1
495,Saturday,S002,Chicken Burger,700,0,0,0,10710.0,rainy,4.8,1.1
495,Saturday,S002,Cheese Burger,800,0,0,0,9200.0,rainy,4.8,1.1
495,Saturday,S001,Falafel Burger,700,0,1,0,13095.0,very hot,4.8,1.1
495,Saturday,S003,Fries,400,0,0,0,17250.0,hot,4.8,1.1
495,Saturday,S001,Fries,400,0,0,0,13275.0,very hot,4.8,1.1
496,Sunday,S001,Cheese Burger,800,0,0,0,11400.0,very hot,4.8,1.1
496,Sunday,S001,Coca-Cola,100,0,0,0,20060.0,very hot,4.8,1.1
496,Sunday,S003,Veg Burger,625,0,0,0,4505000.0,humid,4.8,1.1
496,Sunday,S002,Fries,400,0,0,0,15825.0,rainy,4.8,1.1
496,Sunday,S002,Falafel Burger,700,0,1,0,10935.0,rainy,4.8,1.1
496,Sunday,S002,Coca-Cola,100,0,0,0,29240.0,rainy,4.8,1.1
496,Sunday,S003,Cheese Burger,800,0,0,0,8600.0,humid,4.8,1.1
496,Sunday,S003,Chicken Burger,700,0,0,0,11050.0,humid,4.8,1.1
496,Sunday,S001,Veg Burger,625,0,0,0,10125.0,very hot,4.8,1.1
496,Sunday,S002,Veg Burger,625,0,0,0,28875.0,rainy,4.8,1.1
496,Sunday,S002,Cheese Burger,800,0,0,0,8600.0,rainy,4.8,1.1
496,Sunday,S002,Chicken Burger,700,0,0,0,10880.0,rainy,4.8,1.1
496,Sunday,S003,Falafel Burger,700,0,1,0,10935.0,humid,4.8,1.1
496,Sunday,S001,Fries,400,0,0,0,12525.0,very hot,4.8,1.1
496,Sunday,S001,Falafel Burger,700,0,1,0,11475.0,very hot,4.8,1.1
496,Sunday,S003,Fries,400,0,0,0,15900.0,humid,4.8,1.1
496,Sunday,S003,Coca-Cola,100,0,0,0,27540.0,humid,4.8,1.1
496,Sunday,S001,Chicken Burger,700,0,0,0,17510.0,very hot,4.8,1.1
497,Monday,S003,Cheese Burger,800,0,0,0,6600.0,hot,4.8,1.1
497,Monday,S001,Veg Burger,625,0,0,0,7250.0,very hot,4.8,1.1
497,Monday,S002,Fries,400,0,0,0,13050.0,rainy,4.8,1.1
497,Monday,S001,Chicken Burger,700,0,0,0,11560.0,very hot,4.8,1.1
497,Monday,S003,Veg Burger,625,0,0,0,3293750.0,hot,4.8,1.1
497,Monday,S002,Falafel Burger,700,0,1,0,8370.0,rainy,4.8,1.1
497,Monday,S001,Coca-Cola,100,0,0,0,14875.0,very hot,4.8,1.1
497,Monday,S003,Coca-Cola,100,0,0,0,19125.0,hot,4.8,1.1
497,Monday,S002,Veg Burger,625,0,0,0,20000.0,rainy,4.8,1.1
497,Monday,S002,Coca-Cola,100,0,0,0,19635.0,rainy,4.8,1.1
497,Monday,S001,Fries,400,0,0,0,9450.0,very hot,4.8,1.1
497,Monday,S002,Chicken Burger,700,0,0,0,7650.0,rainy,4.8,1.1
497,Monday,S003,Chicken Burger,700,0,0,0,8330.0,hot,4.8,1.1
497,Monday,S002,Cheese Burger,800,0,0,0,5800.0,rainy,4.8,1.1
497,Monday,S003,Fries,400,0,0,0,11550.0,hot,4.8,1.1
497,Monday,S001,Cheese Burger,800,0,0,0,9200.0,very hot,4.8,1.1
497,Monday,S003,Falafel Burger,700,0,1,0,8370.0,hot,4.8,1.1
497,Monday,S002,Custom,100,0,0,1,0.0,rainy,4.8,1.1
497,Monday,S001,Falafel Burger,700,0,1,0,8910.0,very hot,4.8,1.1
498,Tuesday,S002,Custom,100,0,0,1,0.0,cold,4.8,1.1
498,Tuesday,S003,Falafel Burger,700,0,1,0,8775.0,humid,4.8,1.1
498,Tuesday,S001,Fries,400,0,0,0,10575.0,very hot,4.8,1.1
498,Tuesday,S003,Coca-Cola,100,0,0,0,20060.0,humid,4.8,1.1
498,Tuesday,S001,Cheese Burger,800,0,0,0,8800.0,very hot,4.8,1.1
498,Tuesday,S001,Coca-Cola,100,0,0,0,16320.0,very hot,4.8,1.1
498,Tuesday,S001,Falafel Burger,700,0,1,0,8775.0,very hot,4.8,1.1
498,Tuesday,S003,Fries,400,0,0,0,12375.0,humid,4.8,1.1
498,Tuesday,S001,Chicken Burger,700,0,0,0,12070.0,very hot,4.8,1.1
498,Tuesday,S002,Fries,400,0,0,0,12000.0,cold,4.8,1.1
498,Tuesday,S002,Falafel Burger,700,0,1,0,8505.0,cold,4.8,1.1
498,Tuesday,S002,Cheese Burger,800,0,0,0,6400.0,cold,4.8,1.1
498,Tuesday,S001,Veg Burger,625,0,0,0,6875.0,very hot,4.8,1.1
498,Tuesday,S002,Chicken Burger,700,0,0,0,8840.0,cold,4.8,1.1
498,Tuesday,S003,Veg Burger,625,0,0,0,3421250.0,humid,4.8,1.1
498,Tuesday,S003,Cheese Burger,800,0,0,0,6600.0,humid,4.8,1.1
498,Tuesday,S002,Coca-Cola,100,0,0,0,20485.0,cold,4.8,1.1
498,Tuesday,S002,Veg Burger,625,0,0,0,20625.0,cold,4.8,1.1
498,Tuesday,S001,Custom,100,0,0,1,0.0,very hot,4.8,1.1
498,Tuesday,S003,Chicken Burger,700,0,0,0,8160.0,humid,4.8,1.1
499,Wednesday,S003,Veg Burger,625,0,0,0,3867500.0,cold,4.8,1.1
499,Wednesday,S003,Coca-Cola,100,0,0,0,22100.0,cold,4.8,1.1
499,Wednesday,S001,Chicken Burger,700,0,0,0,12920.0,very hot,4.8,1.1
499,Wednesday,S001,Veg Burger,625,0,0,0,7250.0,very hot,4.8,1.1
499,Wednesday,S002,Coca-Cola,100,0,0,0,22780.0,rainy,4.8,1.1
499,Wednesday,S003,Cheese Burger,800,0,0,0,6800.0,cold,4.8,1.1
499,Wednesday,S003,Chicken Burger,700,0,0,0,9010.0,cold,4.8,1.1
499,Wednesday,S002,Cheese Burger,800,0,0,0,6600.0,rainy,4.8,1.1
499,Wednesday,S001,Falafel Burger,700,0,1,0,9990.0,very hot,4.8,1.1
499,Wednesday,S001,Fries,400,0,0,0,10125.0,very hot,4.8,1.1
499,Wednesday,S001,Coca-Cola,100,0,0,0,17680.0,very hot,4.8,1.1
499,Wednesday,S002,Falafel Burger,700,0,1,0,8775.0,rainy,4.8,1.1
499,Wednesday,S002,Chicken Burger,700,0,0,0,8330.0,rainy,4.8,1.1
499,Wednesday,S003,Falafel Burger,700,0,1,0,9315.0,cold,4.8,1.1
499,Wednesday,S002,Veg Burger,625,0,0,0,21625.0,rainy,4.8,1.1
499,Wednesday,S003,Fries,400,0,0,0,12750.0,cold,4.8,1.1
499,Wednesday,S002,Fries,400,0,0,0,13275.0,rainy,4.8,1.1
499,Wednesday,S001,Cheese Burger,800,0,0,0,9000.0,very hot,4.8,1.1
500,Thursday,S002,Chicken Burger,700,0,0,0,10030.0,cold,4.8,1.1
500,Thursday,S003,Coca-Cola,100,0,0,0,22185.0,rainy,4.8,1.1
500,Thursday,S003,Veg Burger,625,0,0,0,3463750.0,rainy,4.8,1.1
500,Thursday,S001,Coca-Cola,100,0,0,0,16830.0,very hot,4.8,1.1
500,Thursday,S002,Fries,400,0,0,0,14400.0,cold,4.8,1.1
500,Thursday,S002,Veg Burger,625,0,0,0,22500.0,cold,4.8,1.1
500,Thursday,S003,Falafel Burger,700,0,1,0,9180.0,rainy,4.8,1.1
500,Thursday,S001,Veg Burger,625,0,0,0,7750.0,very hot,4.8,1.1
500,Thursday,S001,Veg Burger,625,0,0,0,7375.0,very hot,4.8,1.1
500,Thursday,S002,Coca-Cola,100,0,0,0,20825.0,cold,4.8,1.1
500,Thursday,S002,Falafel Burger,700,0,1,0,9180.0,cold,4.8,1.1
500,Thursday,S003,Custom,50,0,0,1,0.0,rainy,4.8,1.1
500,Thursday,S001,Chicken Burger,700,0,0,0,14110.0,very hot,4.8,1.1
500,Thursday,S003,Fries,400,0,0,0,12750.0,rainy,4.8,1.1
500,Thursday,S001,Cheese Burger,800,0,0,0,10400.0,very hot,4.8,1.1
500,Thursday,S003,Cheese Burger,800,0,0,0,7000.0,rainy,4.8,1.1
500,Thursday,S003,Chicken Burger,700,0,0,0,9010.0,rainy,4.8,1.1
500,Thursday,S002,Cheese Burger,800,0,0,0,7600.0,cold,4.8,1.1
500,Thursday,S001,Falafel Burger,700,0,1,0,9180.0,very hot,4.8,1.1
500,Thursday,S001,Fries,400,0,0,0,10950.0,very hot,4.8,1.1
501,Friday,S002,Cheese Burger,800,0,0,0,9400.0,cold,4.8,1.1
501,Friday,S002,Chicken Burger,700,0,0,0,11560.0,cold,4.8,1.1
501,Friday,S001,Falafel Burger,700,0,1,0,13365.0,cold,4.8,1.1
501,Friday,S003,Coca-Cola,100,0,0,0,30005.0,hot,4.8,1.1
501,Friday,S002,Coca-Cola,100,0,0,0,31620.0,cold,4.8,1.1
501,Friday,S001,Chicken Burger,700,0,0,0,16660.0,cold,4.8,1.1
501,Friday,S003,Veg Burger,625,0,0,0,4972500.0,hot,4.8,1.1
501,Friday,S002,Fries,400,0,0,0,16425.0,cold,4.8,1.1
501,Friday,S002,Falafel Burger,700,0,1,0,13230.0,cold,4.8,1.1
501,Friday,S002,Veg Burger,625,0,0,0,28375.0,cold,4.8,1.1
501,Friday,S003,Falafel Burger,700,0,1,0,13365.0,hot,4.8,1.1
501,Friday,S003,Cheese Burger,800,0,0,0,9400.0,hot,4.8,1.1
501,Friday,S002,Custom,100,0,0,1,0.0,cold,4.8,1.1
501,Friday,S003,Chicken Burger,700,0,0,0,12580.0,hot,4.8,1.1
501,Friday,S001,Cheese Burger,800,0,0,0,12600.0,cold,4.8,1.1
501,Friday,S001,Veg Burger,625,0,0,0,9750.0,cold,4.8,1.1
501,Friday,S001,Fries,400,0,0,0,15225.0,cold,4.8,1.1
501,Friday,S003,Fries,400,0,0,0,17775.0,hot,4.8,1.1
501,Friday,S001,Coca-Cola,100,0,0,0,22695.0,cold,4.8,1.1
502,Saturday,S002,Falafel Burger,700,0,1,0,12015.0,cold,4.8,1.1
502,Saturday,S001,Coca-Cola,100,0,0,0,21080.0,very hot,4.8,1.1
502,Saturday,S002,Coca-Cola,100,0,0,0,30345.0,cold,4.8,1.1
502,Saturday,S002,Cheese Burger,800,0,0,0,8600.0,cold,4.8,1.1
502,Saturday,S001,Veg Burger,625,0,0,0,9250.0,very hot,4.8,1.1
502,Saturday,S003,Cheese Burger,800,0,0,0,8600.0,rainy,4.8,1.1
502,Saturday,S003,Chicken Burger,700,0,0,0,11390.0,rainy,4.8,1.1
502,Saturday,S002,Fries,400,0,0,0,15750.0,cold,4.8,1.1
502,Saturday,S003,Falafel Burger,700,0,1,0,12285.0,rainy,4.8,1.1
502,Saturday,S002,Veg Burger,625,0,0,0,28000.0,cold,4.8,1.1
502,Saturday,S001,Chicken Burger,700,0,0,0,17510.0,very hot,4.8,1.1
502,Saturday,S001,Cheese Burger,800,0,0,0,11800.0,very hot,4.8,1.1
502,Saturday,S003,Veg Burger,625,0,0,0,5100000.0,rainy,4.8,1.1
502,Saturday,S002,Chicken Burger,700,0,0,0,12070.0,cold,4.8,1.1
502,Saturday,S001,Fries,400,0,0,0,13125.0,very hot,4.8,1.1
502,Saturday,S001,Falafel Burger,700,0,1,0,11475.0,very hot,4.8,1.1
502,Saturday,S003,Coca-Cola,100,0,0,0,28900.0,rainy,4.8,1.1
502,Saturday,S003,Fries,400,0,0,0,16275.0,rainy,4.8,1.1
503,Sunday,S002,Chicken Burger,700,0,0,0,11050.0,cold,4.8,1.1
503,Sunday,S001,Falafel Burger,700,0,1,0,11475.0,very hot,4.8,1.1
503,Sunday,S002,Custom,100,0,0,1,0.0,cold,4.8,1.1
503,Sunday,S003,Coca-Cola,100,0,0,0,27370.0,cold,4.8,1.1
503,Sunday,S003,Fries,400,0,0,0,15525.0,cold,4.8,1.1
503,Sunday,S001,Fries,400,0,0,0,14025.0,very hot,4.8,1.1
503,Sunday,S001,Chicken Burger,700,0,0,0,16660.0,very hot,4.8,1.1
503,Sunday,S001,Cheese Burger,800,0,0,0,11600.0,very hot,4.8,1.1
503,Sunday,S002,Fries,400,0,0,0,15375.0,cold,4.8,1.1
503,Sunday,S002,Veg Burger,625,0,0,0,27250.0,cold,4.8,1.1
503,Sunday,S003,Chicken Burger,700,0,0,0,11220.0,cold,4.8,1.1
503,Sunday,S003,Falafel Burger,700,0,1,0,12690.0,cold,4.8,1.1
503,Sunday,S001,Veg Burger,625,0,0,0,9125.0,very hot,4.8,1.1
503,Sunday,S002,Coca-Cola,100,0,0,0,29665.0,cold,4.8,1.1
503,Sunday,S001,Coca-Cola,100,0,0,0,20400.0,very hot,4.8,1.1
503,Sunday,S003,Veg Burger,625,0,0,0,4908750.0,cold,4.8,1.1
503,Sunday,S003,Cheese Burger,800,0,0,0,8800.0,cold,4.8,1.1
503,Sunday,S002,Cheese Burger,800,0,0,0,9400.0,cold,4.8,1.1
503,Sunday,S002,Falafel Burger,700,0,1,0,11610.0,cold,4.8,1.1
504,Monday,S003,Chicken Burger,700,0,0,0,7820.0,hot,4.8,1.1
504,Monday,S003,Veg Burger,625,0,0,0,3442500.0,hot,4.8,1.1
504,Monday,S003,Falafel Burger,700,0,1,0,8505.0,hot,4.8,1.1
504,Monday,S002,Coca-Cola,100,0,0,0,20145.0,very cold,4.8,1.1
504,Monday,S001,Veg Burger,625,0,0,0,7625.0,cold,4.8,1.1
504,Monday,S001,Cheese Burger,800,0,0,0,8800.0,cold,4.8,1.1
504,Monday,S001,Chicken Burger,700,0,0,0,11560.0,cold,4.8,1.1
504,Monday,S001,Coca-Cola,100,0,0,0,15555.0,cold,4.8,1.1
504,Monday,S003,Fries,400,0,0,0,12000.0,hot,4.8,1.1
504,Monday,S003,Coca-Cola,100,0,0,0,20740.0,hot,4.8,1.1
504,Monday,S001,Fries,400,0,0,0,9975.0,cold,4.8,1.1
504,Monday,S002,Veg Burger,625,0,0,0,20500.0,very cold,4.8,1.1
504,Monday,S003,Cheese Burger,800,0,0,0,6600.0,hot,4.8,1.1
504,Monday,S002,Cheese Burger,800,0,0,0,6400.0,very cold,4.8,1.1
504,Monday,S001,Falafel Burger,700,0,1,0,9180.0,cold,4.8,1.1
504,Monday,S002,Chicken Burger,700,0,0,0,7990.0,very cold,4.8,1.1
504,Monday,S002,Falafel Burger,700,0,1,0,9315.0,very cold,4.8,1.1
504,Monday,S002,Fries,400,0,0,0,13050.0,very cold,4.8,1.1
505,Tuesday,S001,Coca-Cola,100,0,0,0,15470.0,rainy,4.8,1.1
505,Tuesday,S001,Cheese Burger,800,0,0,0,8400.0,rainy,4.8,1.1
505,Tuesday,S002,Coca-Cola,100,0,0,0,21420.0,cold,4.8,1.1
505,Tuesday,S003,Veg Burger,625,0,0,0,3400000.0,humid,4.8,1.1
505,Tuesday,S001,Chicken Burger,700,0,0,0,11730.0,rainy,4.8,1.1
505,Tuesday,S003,Falafel Burger,700,0,1,0,8640.0,humid,4.8,1.1
505,Tuesday,S003,Fries,400,0,0,0,12075.0,humid,4.8,1.1
505,Tuesday,S002,Veg Burger,625,0,0,0,20375.0,cold,4.8,1.1
505,Tuesday,S002,Fries,400,0,0,0,13050.0,cold,4.8,1.1
505,Tuesday,S003,Cheese Burger,800,0,0,0,6200.0,humid,4.8,1.1
505,Tuesday,S001,Fries,400,0,0,0,9525.0,rainy,4.8,1.1
505,Tuesday,S001,Falafel Burger,700,0,1,0,9045.0,rainy,4.8,1.1
505,Tuesday,S002,Falafel Burger,700,0,1,0,9450.0,cold,4.8,1.1
505,Tuesday,S001,Veg Burger,625,0,0,0,6750.0,rainy,4.8,1.1
505,Tuesday,S003,Chicken Burger,700,0,0,0,8330.0,humid,4.8,1.1
505,Tuesday,S003,Coca-Cola,100,0,0,0,22100.0,humid,4.8,1.1
505,Tuesday,S002,Chicken Burger,700,0,0,0,8500.0,cold,4.8,1.1
505,Tuesday,S002,Cheese Burger,800,0,0,0,7000.0,cold,4.8,1.1
506,Wednesday,S002,Falafel Burger,700,0,1,0,9450.0,rainy,4.8,1.1
506,Wednesday,S002,Coca-Cola,100,0,0,0,21590.0,rainy,4.8,1.1
506,Wednesday,S001,Coca-Cola,100,0,0,0,15555.0,hot,4.8,1.1
506,Wednesday,S001,Chicken Burger,700,0,0,0,13090.0,hot,4.8,1.1
506,Wednesday,S002,Veg Burger,625,0,0,0,19875.0,rainy,4.8,1.1
506,Wednesday,S003,Falafel Burger,700,0,1,0,9315.0,cold,4.8,1.1
506,Wednesday,S001,Cheese Burger,800,0,0,0,9200.0,hot,4.8,1.1
506,Wednesday,S003,Veg Burger,625,0,0,0,3761250.0,cold,4.8,1.1
506,Wednesday,S003,Cheese Burger,800,0,0,0,7400.0,cold,4.8,1.1
506,Wednesday,S001,Fries,400,0,0,0,10050.0,hot,4.8,1.1
506,Wednesday,S002,Chicken Burger,700,0,0,0,9350.0,rainy,4.8,1.1
506,Wednesday,S003,Chicken Burger,700,0,0,0,8500.0,cold,4.8,1.1
506,Wednesday,S001,Veg Burger,625,0,0,0,7250.0,hot,4.8,1.1
506,Wednesday,S002,Fries,400,0,0,0,12675.0,rainy,4.8,1.1
506,Wednesday,S001,Falafel Burger,700,0,1,0,8505.0,hot,4.8,1.1
506,Wednesday,S002,Cheese Burger,800,0,0,0,6600.0,rainy,4.8,1.1
506,Wednesday,S003,Fries,400,0,0,0,12525.0,cold,4.8,1.1
506,Wednesday,S003,Coca-Cola,100,0,0,0,22270.0,cold,4.8,1.1
507,Thursday,S002,Custom,100,0,0,1,0.0,cold,4.8,1.1
507,Thursday,S002,Fries,400,0,0,0,14175.0,cold,4.8,1.1
507,Thursday,S002,Cheese Burger,800,0,0,0,7000.0,cold,4.8,1.1
507,Thursday,S002,Coca-Cola,100,0,0,0,23375.0,cold,4.8,1.1
507,Thursday,S002,Chicken Burger,700,0,0,0,9520.0,cold,4.8,1.1
507,Thursday,S003,Falafel Burger,700,0,1,0,9045.0,humid,4.8,1.1
507,Thursday,S003,Veg Burger,625,0,0,0,3655000.0,humid,4.8,1.1
507,Thursday,S003,Cheese Burger,800,0,0,0,7200.0,humid,4.8,1.1
507,Thursday,S001,Coca-Cola,100,0,0,0,16150.0,cold,4.8,1.1
507,Thursday,S002,Veg Burger,625,0,0,0,23500.0,cold,4.8,1.1
507,Thursday,S002,Custom,100,0,0,1,0.0,cold,4.8,1.1
